access_personal_info___,alter_phone_state___,anti_debug_____,create_folder_____,create_process`_____,create_thread_____,device_access_____,execute_____,fs_access____,fs_access()____,fs_access(create)____,fs_access(create__append)__,fs_access(create__read)__,fs_access(create__read__write),fs_access(create__write)__,fs_access(create__write__append),fs_access(read)____,fs_access(read__write)__,fs_access(write)____,fs_pipe_access___,fs_pipe_access()___,fs_pipe_access(read)___,fs_pipe_access(read__)_,fs_pipe_access(read__write)_,fs_pipe_access(write)___,network_access____,network_access()____,network_access(read)____,network_access(read__write)__,network_access(read__write__),network_access(write)____,network_access(write__)__,sms_send____,terminate_process,terminate_thread,__arm_nr_cacheflush,__arm_nr_set_tls,_llseek,_newselect,accept,access,add,addaccessibilityinteractionconnection,addaccountexplicitly,addclient,addperiodicsync,addstatuschangelistener,addtodisplay,addtodisplaywithoutinputchannel,addwithoutinputchannel,attachengine,beginrestoresession,bind,brk,cancelallnotifications,cancelnotificationwithtag,cancelsync,canceltoast,cancelvibrate,capset,chdir,checkoperation,checkpackage,checkpermission,checksignatures,chmod,chown32,clock_getres,clock_gettime,clone,close,collapsepanels,connect,currenttocanonicalpackagenames,datachanged,deletehost,disconnect,displaycompletions,dup,dup2,endrestoresession,engineshown,enqueuenotificationwithtag,enqueuetoast,epoll_create,epoll_ctl,epoll_wait,eventfd2,execve,exit,exit_group,faccessat,fchmod,fchown32,fcntl,fcntl64,fdatasync,finishdrawing,finishinput,finishspellcheckerservice,flock,fork,fstat64,fstatfs64,fsync,ftruncate,ftruncate64,futex,geocoderispresent,getaccounts,getaccountsasuser,getactiveadmins,getactivenetworkinfo,getactivephonetype,getactivityinfo,getallcellinfo,getallnetworkinfo,getallpkgusagestats,getallproviders,getanimationscale,getappwidgetids,getappwidgetinfo,getapplicationenabledsetting,getapplicationinfo,getapplicationrestrictions,getauthenticatortypes,getbestprovider,getboolean,getcallstate,getcameradisabled,getcamerainfo,getcelllocation,getclientdefaultlanguage,getcomponentenabledsetting,getconfigurednetworks,getconnectioninfo,getcurrentinputmethodsubtype,getcurrentmodetype,getcurrentspellchecker,getcurrentspellcheckersubtype,getdataactivity,getdatanetworktype,getdatastate,getdeviceid,getdevicelist,getdeviceowner,getdevicesvn,getdhcpinfo,getdisplayframe,getdisplayids,getdisplayinfo,getenabledaccessibilityservicelist,getenabledinputmethodlist,getenabledinputmethodsubtypelist,getflashlightenabled,getfromlocation,getglobalsearchactivity,getgroupidlevel1,getheighthint,geticcserialnumber,getintouchmode,getinputdevice,getinputdeviceids,getinputmethodlist,getinstalllocation,getinstalledapplications,getinstalledpackages,getinstalledproviders,getinstallerpackagename,getissyncable,getlastchosenactivity,getlastinputmethodsubtype,getlastlocation,getline1number,getlong,getmastersyncautomatically,getmessenger,getmobiledataenabled,getmobileifaces,getmode,getnameforuid,getneighboringcellinfo,getnetworkinfo,getnetworkpreference,getnightmode,getnumberofcameras,getpackagegids,getpackageinfo,getpackagesizeinfo,getpackagesforuid,getpassword,getpermissiongroupinfo,getpermissioninfo,getpreferredactivities,getpreferredpackages,getprimaryclip,getproviderinfo,getproviderproperties,getproviders,getproxy,getreceiverinfo,getringermode,getringtoneplayer,getscanresults,getsearchableinfo,getsearchablesinglobalsearch,getserviceinfo,getspellcheckerservice,getstate,getstorageencryptionstatus,getstreammaxvolume,getstreamvolume,getstring,getsubscriberid,getsyncautomatically,getsystemavailablefeatures,getsystemsharedlibrarynames,gettetheredifaces,getuserdata,getusericon,getuserrestrictions,getuserserialnumber,getusers,getvibratesetting,getvoicemailalphatag,getvoicemailnumber,getwallpaper,getwallpaperinfo,getwidthhint,getwifiapconfiguration,getwifiapenabledstate,getwifidisplaystatus,getwifienabledstate,getwifiservicemessenger,getcwd,getdents64,getegid32,geteuid32,getgid32,getgroups32,getpeername,getpgid,getpid,getppid,getpriority,getresgid32,getresuid32,getrusage,getsockname,getsockopt,gettid,gettimeofday,getuid32,hasclipboardtext,hasicccard,haskeys,hasnamedwallpaper,hasnavigationbar,hasprimaryclip,hassystemfeature,hasvibrator,hidesoftinput,inkeyguardrestrictedinputmode,inotify_add_watch,inotify_init,inotify_rm_watch,ioctl,isactivenetworkmetered,isadminactive,isbluetootha2dpon,isbluetoothscoon,iscamerasoundforced,isimssmssupported,iskeyguardlocked,iskeyguardsecure,ispackageavailable,isproviderenabled,issafemode,isscanalwaysavailable,isscreenon,isspeakerphoneon,isspellcheckerenabled,issyncactive,iswakelocklevelsupported,lgetxattr,link,listen,locationcallbackfinished,lseek,lstat64,madvise,mkdir,mknod,mlock,mmap2,mount,mprotect,mremap,msync,munlock,munmap,nanosleep,notifyappwidgetviewdatachanged,notifychange,onchange,onclose,onfinished,ongetsentencesuggestionsmultiple,onrectangleonscreenrequested,onrequestcontinued,onresult,open,opensession,partiallyupdateappwidgetids,performdeferreddestroy,pingsupplicant,pipe,pipe2,play,playsoundeffect,playsoundeffectvolume,poll,prctl,pread64,preparevpn,ptrace,pwrite64,querycontentproviders,queryintentactivities,queryintentcontentproviders,queryintentreceivers,queryintentservices,read,readlink,reassociate,recvfrom,recvmsg,reenablekeyguard,registercallback,registercontentobserver,registerinputdeviceschangedlistener,registermediabuttonintent,registerremotecontrolclient,registersuggestionspansfornotification,relayout,releasemulticastlock,releasewakelock,releasewifilock,remove,removeaccessibilityinteractionconnection,removeactiveadmin,removegpsstatuslistener,removeprimaryclipchangedlistener,removestatuschangelistener,rename,requestlocationupdates,requestscanfile,resolvecontentprovider,resolveintent,resolveservice,restorepackage,rmdir,rt_sigprocmask,rt_sigtimedwait,sched_get_priority_max,sched_get_priority_min,sched_getparam,sched_getscheduler,sched_setaffinity,sched_setscheduler,sched_yield,send,sendaccessibilityevent,sendextracommand,sendmultiparttext,sendtext,sendmsg,sendto,set,setapplicationenabledsetting,setcallback,setcomponentenabledsetting,setdimensionhints,setdiscoveryrequest,setextractedtext,setflashlightenabled,seticonvisibility,setintouchmode,setissyncable,setmetadata,setmobiledataenabled,setmode,setnetworkpreference,setnightmode,setplaybackstate,setplaybackstateforrcc,setprimaryclip,setradio,setringermode,setspeakerphoneon,setstreammute,setstreamvolume,setsyncautomatically,settextaftercursor,settextbeforecursor,settransparentregion,settransportcontrolinfo,setwallpaper,setwallpaperposition,setwifiapconfiguration,setwifiapenabled,setwifienabled,setgid32,setgroups32,setitimer,setpgid,setpriority,setresgid32,setresuid32,setrlimit,setsid,setsockopt,setuid32,showsoftinput,showstrictmodeviolation,shutdown,sigaction,sigaltstack,sigprocmask,sigsuspend,socket,socketpair,startbluetoothsco,startinput,startscan,startwatchingroutes,startwifidisplayscan,stat64,statfs64,statusbarvisibilitychanged,stop,stoplistening,stopusingnetworkfeature,symlink,sync,sysinfo,timer_create,timer_settime,togglesoftinput,truncate,ugetrlimit,umask,uname,unlink,unregistercontentobserver,unregistermediabuttonintent,unregisterremotecontrolclient,updateappwidgetids,updateappwidgetprovider,updateselection,updateservicelocation,utimes,vfork,vibrate,vibratepattern,wait4,watchrotation,windowgainedfocus,write,writev,class
0,0,0,3,0,9,2,0,3,3,3,0,0,0,6,0,8,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9,6,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,6,0,0,59,9,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,1,0,0,0,0,0,5,0,0,0,0,2,0,14,0,4,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15,0,18,0,0,0,0,3,23,6,29,0,0,0,0,1,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,38,3,0,0,58,0,57,0,0,0,28,9,0,0,0,0,0,0,0,0,0,28,0,0,0,0,2,0,0,0,0,0,91,24,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,1,0,0,0,0,0,0,1,10,41,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,3
305,0,0,10,14,178,214,38,525,65,86,0,6,0,125,1,971,0,17,27,0,10,6,10,2,64,48,0,23,0,17,6,0,12,99,0,192,60641,6670,0,1092,0,0,0,1,0,0,5,1,0,0,0,78,473,0,0,0,0,0,1,0,3,0,24,0,112,0,0,39154,178,3099,0,98,0,0,0,0,0,156,27,0,0,0,0,22,33,7981,0,38,99,12,0,12,259,0,2499,135,11,0,0,20,14,2630,0,78,1,0,6896,0,0,0,0,84,80,1,0,31,0,0,1,0,0,0,24,0,0,0,0,0,0,0,16,0,0,0,34,0,0,0,0,0,2,0,29,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,63,8,0,0,0,0,0,2,0,0,0,0,0,7,23,0,0,0,3,0,0,0,0,12,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,125,12,12,12,0,0,2,5076,2,489,0,0,2,99,373,441,135817,5092,0,0,0,0,1,0,9,0,0,0,0,0,0,10867,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,470,247,1670,27,0,0,1877,0,2352,0,4,0,905,126418,0,0,0,0,0,0,0,0,0,1945,1,0,2,0,55,0,0,0,0,63,375,714,0,0,318,0,0,0,0,0,73222,0,0,8150,3,0,1,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22,1,0,0,0,0,3,159,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,186,1,1,1,0,643,0,0,0,0,186,291,440,1,149,9,0,0,0,0,0,1030,19,0,0,0,0,0,0,0,0,0,0,0,15,0,2,71,0,0,0,0,0,0,0,19,8,0,0,26,0,4,4609,2378,4
155,0,4,5,6,103,92,9,740,23,50,0,4,0,31,0,9209,0,9,20,0,3,2,8,0,26,18,0,28,0,14,2,0,5,39,26,106,28814,8942,0,503,0,1,0,1,0,0,2,1,0,0,0,33,206,0,0,0,0,0,1,0,0,0,18,0,36,0,0,3208,103,10441,0,60,0,0,0,0,0,17,6,0,0,0,0,21,30,571,0,9,39,5,0,5,140,0,1391,95,7,1,0,15,6,10006,0,19,0,0,3038,0,0,0,0,34,31,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,18,0,0,0,17,0,0,0,0,0,5,0,37,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1047,10,10,10,0,0,0,398,0,196,0,0,0,47,68,299,124948,423,0,0,0,0,1,0,4,0,0,0,18489,3,1,1554,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0,335,23230,778,16,0,0,760,0,4039,0,2,0,300,115189,0,0,0,0,0,0,0,0,0,10135,1,0,5,0,33,0,0,0,0,30,226,360,0,4,234,0,0,0,0,0,48129,41,0,57,3,0,1,9,0,0,0,0,11,0,0,0,2,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,105,1,1,1,0,70,0,0,0,0,27,145,91,0,79,9,0,0,0,0,0,496,14,0,0,0,0,0,0,0,0,0,0,0,4,0,1,25,0,0,0,0,0,0,0,0,0,0,0,7,0,2,811,995,4
4,0,0,3,0,12,2,0,5,2,3,0,0,0,6,0,10,0,6,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,4,0,12,6,0,0,15,0,0,0,1,0,0,0,0,0,0,0,1,21,0,0,0,0,0,1,0,0,0,0,0,6,0,0,128,12,25,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,21,0,0,4,0,0,0,0,0,6,0,0,0,0,2,0,16,0,4,0,0,119,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,27,0,34,0,0,0,2,3,26,6,39,0,0,0,0,1,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,57,3,0,0,72,0,90,0,0,0,41,2,0,0,0,0,0,0,0,0,0,32,0,0,0,0,2,0,0,0,0,1,95,28,0,0,0,0,0,0,0,0,599,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,1,1,0,3,0,0,0,0,1,16,44,0,3,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,35,3
2,0,0,3,0,10,2,0,5,2,3,0,0,0,5,0,10,0,6,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,2,0,10,6,0,0,10,0,0,0,1,0,0,0,0,0,0,0,1,23,0,0,0,0,0,1,0,0,0,0,0,5,0,0,234,10,25,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,0,2,0,0,0,0,0,6,0,0,0,0,2,0,15,0,3,0,0,185,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,24,0,25,0,0,0,2,4,24,9,34,0,0,0,0,1,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,56,3,0,0,73,0,68,0,0,0,43,6,0,0,0,0,0,0,0,0,0,31,0,0,0,0,2,0,0,0,0,1,92,36,0,0,0,0,0,0,0,0,603,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,1,1,0,3,0,0,0,0,1,12,42,0,3,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,3
1,0,0,0,0,18,2,0,16,0,1,0,0,0,2,0,15,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,0,18,6,0,0,21,0,0,0,1,0,0,3,0,0,0,0,0,82,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1269,18,54,0,1,0,0,0,0,0,14,0,0,0,0,0,1,5,248,0,0,8,0,0,0,0,0,11,0,4,0,0,2,0,17,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,221,0,75,0,0,0,0,3,34,7,229,0,0,0,0,1,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,8,3,106,0,0,0,145,0,196,0,0,0,78,5,0,0,0,0,0,0,5,0,0,42,1,0,0,0,2,0,0,0,0,0,100,43,0,0,0,0,0,0,0,0,71,0,0,159,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,15,1,1,1,0,0,0,0,0,0,1,26,143,0,1,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,204,14,1
151,0,0,29,10,84,192,22,445,30,77,0,0,2,64,0,375,0,20,16,0,6,2,6,0,26,22,0,15,0,7,3,0,9,33,0,94,301,0,0,731,0,0,0,1,0,0,3,0,0,0,0,28,357,0,0,0,0,0,1,0,3,0,12,0,87,0,0,2964,84,1556,0,40,0,0,0,0,0,75,12,0,0,0,0,13,22,398,0,22,33,9,0,10,218,0,2081,100,3,0,0,14,10,1405,0,46,0,0,2269,0,0,0,0,52,41,0,0,31,0,0,1,0,0,0,17,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,1,0,18,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,35,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,10,10,10,0,0,0,328,0,234,0,0,0,36,74,296,1780,357,0,0,0,0,1,0,5,0,0,0,0,0,0,2769,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,660,146,1449,48,0,0,1561,0,2950,0,6,0,570,63,0,0,0,0,0,0,0,0,0,1175,1,0,0,0,30,0,0,0,0,22,277,603,0,0,215,0,0,0,0,0,9932,0,0,186,3,0,1,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,91,1,1,1,0,76,0,0,0,0,81,127,309,0,64,9,0,0,0,0,0,771,10,0,0,0,0,0,0,0,0,0,0,0,11,0,1,40,0,0,0,0,0,0,0,0,0,0,0,14,0,3,1616,1655,4
0,0,0,5,0,13,2,0,25,0,3,0,0,0,4,0,14,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,13,6,0,0,11,0,0,0,1,0,0,4,0,0,0,0,0,68,0,0,0,0,0,1,0,0,0,0,0,3,0,0,926,13,66,0,1,0,0,0,0,0,14,0,0,0,0,1,1,9,190,0,0,2,0,0,0,0,0,10,0,7,0,1,2,0,26,0,1,0,0,145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,148,0,55,0,0,0,0,3,32,7,153,0,0,0,0,1,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,4,100,6,0,0,153,0,210,0,0,0,82,12,0,0,0,1,0,0,5,0,0,54,1,0,0,0,2,0,0,0,0,0,101,52,0,0,0,0,0,0,0,0,74,0,0,199,0,0,1,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,1,1,0,0,0,0,0,0,1,15,248,0,1,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206,20,1
2,0,0,3,0,25,4,0,9,0,2,0,0,2,2,0,14,0,7,4,0,0,0,4,0,8,0,0,1,0,1,0,0,0,1,0,25,34,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,70,0,0,0,0,0,1,0,0,0,0,0,2,0,0,443,25,27,0,1,0,0,0,0,0,2,0,0,0,0,0,7,11,55,0,0,1,0,0,0,0,0,69,5,0,0,0,2,0,31,0,0,0,0,453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,10,10,0,0,0,36,0,30,0,0,0,0,3,177,10,40,0,0,0,0,1,0,3,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,37,10,1052,3,0,0,1044,0,309,0,0,0,14,10,0,0,0,0,0,0,0,0,0,40,0,0,0,0,8,0,0,0,0,0,1063,9,0,0,0,0,0,0,0,0,90,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,1,1,1,0,0,0,0,0,0,1,26,21,0,2,8,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,29,3
3,0,0,2,0,14,3,0,9,0,2,0,0,0,2,0,15,0,6,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,3,0,14,6,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,49,0,0,0,0,0,1,0,0,0,0,0,1,0,0,422,14,35,0,4,0,0,0,0,0,6,0,0,0,0,0,1,3,93,0,0,3,0,0,0,0,0,10,0,1,0,0,2,0,11,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,83,0,25,0,0,0,0,3,31,5,96,0,0,0,0,1,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,3,96,2,0,0,94,0,179,0,0,0,31,10,0,0,0,0,0,0,0,0,0,37,1,0,0,0,2,0,0,0,0,1,96,16,0,0,0,0,0,0,0,0,45,0,0,72,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1,1,1,0,3,0,0,0,0,1,17,78,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,150,3
199,0,0,17,6,94,263,6,599,38,120,0,0,2,63,1,522,0,27,10,0,0,0,10,0,30,18,0,20,0,6,4,0,6,44,0,100,294,0,0,1068,0,0,0,1,0,0,3,1,0,0,0,32,298,0,0,0,0,0,1,0,0,0,17,0,118,0,0,3045,94,1528,0,50,0,0,0,0,0,66,0,0,0,0,0,19,28,361,0,6,44,6,0,12,427,0,3741,220,6,0,0,14,6,2485,0,49,0,0,2968,0,0,0,0,23,65,1,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,25,0,0,0,21,0,0,0,1,0,3,0,32,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,7,0,0,0,0,51,0,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,10,10,10,0,0,0,310,0,284,0,0,0,40,59,415,2943,363,0,0,0,0,1,0,3,0,0,0,0,0,0,2465,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,1,0,659,140,1283,26,0,0,1417,0,2954,0,6,0,528,99,0,0,0,0,0,0,0,0,0,1597,1,0,2,0,20,0,0,0,0,30,274,1033,0,0,532,0,0,0,0,0,1743,0,0,46,3,0,1,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,36,0,0,1,0,0,0,0,0,0,0,0,53,53,0,0,6,1,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,149,1,1,1,0,42,0,0,0,0,101,144,106,0,69,9,0,0,0,0,0,1298,11,0,0,0,0,0,0,0,0,0,0,0,7,0,1,52,0,0,0,0,0,0,0,0,0,0,0,6,0,2,913,1156,4
